"owner_id","title","location","price.guests","total_price.USD","cleaning_fee","service_fee","only_price","reviews","superhost","guests","bedrooms","beds","bathrooms","date","datetime","accuracy","communication","cleanliness","locationq","checkin","url"
20149421,"Hermosa casa en el centro de Loja","Loja","0",0,0,0,22,0,"0",2,2,2,2,"2019-07-17","2019-07-17 01:50:39","",0,0,0,0,"https://www.airbnb.com.ec/rooms/20149421?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346224_bFfxuueFpCQxoK%2Fp"
4950401,"Cacoons/Hanging Tents for Travelers","Vilcabamba","0",0,0,0,11,20,"0",2,2,1,0,"2019-07-17","2019-07-17 01:50:57","5",5,5,5,5,"https://www.airbnb.com.ec/rooms/4950401?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346243_Lx%2Bu1%2F7hI4%2FZJJwu"
33241982,"Casa de Vacaciones - Campo Feliz","Landangui","0",0,0,0,150,0,"0",15,15,8,4,"2019-07-17","2019-07-17 01:51:15","",0,0,0,0,"https://www.airbnb.com.ec/rooms/33241982?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346259_1FdU4wTB0JpAop%2Fj"
31039920,"Cozy Bed and Breakfast","Loja","0",0,0,0,17,0,"0",2,2,1,1,"2019-07-17","2019-07-17 01:51:35","",0,0,0,0,"https://www.airbnb.com.ec/rooms/31039920?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346278_rPrEMEGGaiLHxPi%2B"
23799820,"Confortables habitaciones en casa de lujo.","Loja","0",0,0,0,60,0,"0",4,4,2,2,"2019-07-17","2019-07-17 01:51:51","",0,0,0,0,"https://www.airbnb.com.ec/rooms/23799820?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346298_1QvNqCPdGts1G6Z3"
20405862,"Quinta Bachita","Loja","0",0,0,0,125,2,"0",14,14,10,2,"2019-07-17","2019-07-17 01:52:10","",0,0,0,0,"https://www.airbnb.com.ec/rooms/20405862?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346315_qA899iC%2BGe6UeZoG"
30111535,"Amigab","Vilcabamba","0",0,0,0,28,0,"0",4,4,3,1,"2019-07-17","2019-07-17 01:52:28","",0,0,0,0,"https://www.airbnb.com.ec/rooms/30111535?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346334_nrBT1VEnw5WP3CFz"
13761596,"Casa de campo","Guabos","",0,0,0,35,0,"0",0,0,3,4,"2019-07-17","2019-07-17 01:52:46","",0,0,0,0,"https://www.airbnb.com.ec/rooms/13761596?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346352_gC%2B2w4RvvUu50Atw"
29072575,"Alojamiento Elite","Loja","0",0,0,0,25,0,"0",1,1,1,1,"2019-07-17","2019-07-17 01:53:25","",0,0,0,0,"https://www.airbnb.com.ec/rooms/29072575?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346390_ySfXo4OQP9HAwh%2Ba"
17653914,"Casa de Campo","Zamora","0",0,0,0,150,0,"0",8,8,6,3,"2019-07-17","2019-07-17 01:53:43","",0,0,0,0,"https://www.airbnb.com.ec/rooms/17653914?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346408_chXIqtp32YRKayxs"
20149642,"Hermosa casa en el centro de Loja","Loja","0",0,0,0,22,1,"0",2,2,2,2,"2019-07-17","2019-07-17 01:54:01","",0,0,0,0,"https://www.airbnb.com.ec/rooms/20149642?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346427_zfavgJuTlmUlX2H8"
35546726,"Casitas Plaza Vilcabamba","Loja","0",0,0,0,48,0,"0",4,4,2,1,"2019-07-17","2019-07-17 01:54:19","",0,0,0,0,"https://www.airbnb.com.ec/rooms/35546726?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346445_NccR5gLkc2fxgWV5"
1609461,"Casa del Palomas","Vilcabamba","0",0,0,0,22,42,"0",2,2,1,1,"2019-07-17","2019-07-17 01:54:38","4.5",5,4.5,5,5,"https://www.airbnb.com.ec/rooms/1609461?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346463_PDRClocQsxZIp8Xb"
21378701,"Casa de la Paz Ahora / House of Peace Now","Vilcabamba","0",0,0,0,20,4,"0",2,2,1,1,"2019-07-17","2019-07-17 01:54:55","5",5,5,5,5,"https://www.airbnb.com.ec/rooms/21378701?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346480_M9USBefxtcPcI4VE"
28694975,"Cabaña de bambú y paja en plena amazonía","Los Encuentros","",0,0,0,23,0,"0",0,0,14,4,"2019-07-17","2019-07-17 01:55:12","",0,0,0,0,"https://www.airbnb.com.ec/rooms/28694975?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346497_EXshZnQ%2BT0yPaw%2Fs"
14933453,"Double/Shared Room at Vilca Retreat","Vilcabamba","0",0,0,0,18,3,"0",3,3,2,0,"2019-07-17","2019-07-17 01:55:31","5",5,4.5,4.5,5,"https://www.airbnb.com.ec/rooms/14933453?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346516_gmGpEXhGrVB%2B02sF"
24042658,"CENTRO RECREACIONAL EXPERIMENTAL ECOLÓGIC SANTPIED","Panguintza","0",0,0,0,10,0,"0",3,3,4,0,"2019-07-17","2019-07-17 01:55:48","",0,0,0,0,"https://www.airbnb.com.ec/rooms/24042658?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346533_lrxsGDJJT51%2FVzjD"
35645267,"Apart-estudio 24","Loja","0",0,0,0,40,1,"0",2,2,1,1,"2019-07-17","2019-07-17 01:56:07","",0,0,0,0,"https://www.airbnb.com.ec/rooms/35645267?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346552_EALQ2pN3LpZvpEy2"
33495624,"Finca vacacional","Loja","0",0,0,0,45,0,"0",5,5,5,2,"2019-07-17","2019-07-17 01:56:25","",0,0,0,0,"https://www.airbnb.com.ec/rooms/33495624?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346571_2sog62wicLmjLvzd"
26572040,"Hotel The Chandelier","Loja","0",0,0,0,36,3,"0",2,2,1,1,"2019-07-17","2019-07-17 01:56:44","5",4.5,5,5,5,"https://www.airbnb.com.ec/rooms/26572040?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346589_HCJgNAM%2FXRjFiShZ"
33500890,"Hospedaje Suite6p +Piscina en Malacatos/Vilcabamba","Malacatos / Vilcabamba","0",0,0,0,90,1,"0",6,6,5,1,"2019-07-17","2019-07-17 01:57:00","",0,0,0,0,"https://www.airbnb.com.ec/rooms/33500890?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346606_gymTT%2Bp0DmV1o9yQ"
34898380,"Modern & Relaxing House wt pool Taxiche/Malacatos","Loja","0",0,0,0,350,1,"0",10,10,7,7,"2019-07-17","2019-07-17 01:57:20","",0,0,0,0,"https://www.airbnb.com.ec/rooms/34898380?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346625_z09%2FDmmSTOvnJ4X5"
18947657,"Habitación con dos camas","Vilcabamba","0",0,0,0,25,0,"0",4,4,3,1,"2019-07-17","2019-07-17 01:57:38","",0,0,0,0,"https://www.airbnb.com.ec/rooms/18947657?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346644_C6hCFGkNo5Qbb9D6"
18628931,"Casa del Árbol en ecoaldea Chambalabamba","Loja","0",0,0,0,30,4,"0",2,2,1,1,"2019-07-17","2019-07-17 01:57:58","3",3.5,4,4.5,4.5,"https://www.airbnb.com.ec/rooms/18628931?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346662_cEXNzcVHg8fS0but"
11273692,"Peaceful Country House Vilcabamba","Vilcabamba","0",0,0,0,100,0,"0",6,6,3,2,"2019-07-17","2019-07-17 01:58:14","",0,0,0,0,"https://www.airbnb.com.ec/rooms/11273692?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346680_gEaWJG0icdZ5Fren"
29321784,"Un lugar tranquilo como en su Hogar","Loja","0",0,0,0,14,0,"0",2,2,2,2,"2019-07-17","2019-07-17 01:58:32","",0,0,0,0,"https://www.airbnb.com.ec/rooms/29321784?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346698_lmkBtVaosW9JYF2n"
29760077,"Hacienda Gonzabal - Un espacio de Paz","EC","0",0,0,0,18,0,"0",12,12,12,4,"2019-07-17","2019-07-17 01:58:51","",0,0,0,0,"https://www.airbnb.com.ec/rooms/29760077?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346716_wRVUSjXdFDNigwPI"
24649826,"Corporación Loaiza","Loja","0",0,0,0,50,0,"0",6,6,3,2,"2019-07-17","2019-07-17 01:59:09","",0,0,0,0,"https://www.airbnb.com.ec/rooms/24649826?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346735_Ob%2FoLGx47BykzJjW"
34425611,"Hospitalidad y seguridad","Loja","0",0,0,0,60,1,"0",12,12,6,2,"2019-07-17","2019-07-17 01:59:28","",0,0,0,0,"https://www.airbnb.com.ec/rooms/34425611?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346754_dDIK5fEt0fiS96Q8"
15449356,"Reserva Madrigal del Pordocarpus - Room #1","Loja","0",0,0,0,35,7,"0",2,2,1,1,"2019-07-17","2019-07-17 01:59:46","4.5",5,4.5,4.5,5,"https://www.airbnb.com.ec/rooms/15449356?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346772_9NHIm8x0JQ0kPi74"
32531854,"Simple upscale in Vilcabamba","Vilcabamba","0",0,0,0,20,3,"0",2,2,1,1,"2019-07-17","2019-07-17 02:00:03","5",5,4.5,5,5,"https://www.airbnb.com.ec/rooms/32531854?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346788_BIEN7JLYhFJVERDl"
31950895,"Alojamiento y senderos linda vista Patricia y Moni","Loja","0",0,0,0,15,0,"0",4,4,5,0,"2019-07-17","2019-07-17 02:00:19","",0,0,0,0,"https://www.airbnb.com.ec/rooms/31950895?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346805_K0YqyHPvKSB4VAhI"
19086699,"Casa PachaMamita at Lotus Center","Vilcabamba","0",0,0,0,30,2,"0",6,6,6,2,"2019-07-17","2019-07-17 02:00:54","",0,0,0,0,"https://www.airbnb.com.ec/rooms/19086699?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346840_uwTcYvzBHDBi1YWR"
26085470,"HABITACION MATRIMONIAL","Loja","0",0,0,0,36,2,"0",2,2,1,1,"2019-07-17","2019-07-17 02:01:12","",0,0,0,0,"https://www.airbnb.com.ec/rooms/26085470?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346858_JuSSW0eun0bqH5UA"
24233434,"Ambiente hogareño","Los Encuentros","0",0,0,0,10,0,"0",4,4,7,0,"2019-07-17","2019-07-17 02:01:29","",0,0,0,0,"https://www.airbnb.com.ec/rooms/24233434?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346876_dL8AWajolWEyVFGd"
31280167,"TreeHouse in Chambalabamba Ecovillage","Loja","0",0,0,0,30,1,"0",2,2,1,1,"2019-07-17","2019-07-17 02:01:48","",0,0,0,0,"https://www.airbnb.com.ec/rooms/31280167?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346893_Sq7fIJqtZUZbPcbw"
33242843,"Vilcabamba","Vilcabamba","0",0,0,0,90,0,"0",4,4,3,2,"2019-07-17","2019-07-17 02:02:06","",0,0,0,0,"https://www.airbnb.com.ec/rooms/33242843?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346911_wiAcMeXk%2F51K6037"
28959747,"Habitación en vivienda cálida y tranquila","Loja","0",0,0,0,20,0,"0",2,2,1,1,"2019-07-17","2019-07-17 02:02:24","",0,0,0,0,"https://www.airbnb.com.ec/rooms/28959747?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346930_GLlxLdvyyk%2BWQ88u"
23557356,"Madre Tierra Resort & Spa Superior Room W/ Balcony","Loja","0",0,0,0,77,0,"0",2,2,2,1,"2019-07-17","2019-07-17 02:02:58","",0,0,0,0,"https://www.airbnb.com.ec/rooms/23557356?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346964_R8t5JdFN8rL55cNX"
22898401,"Departamento amplio en una excelente zona de Loja","Loja","0",0,0,0,40,6,"0",4,4,4,1,"2019-07-17","2019-07-17 02:03:16","5",5,5,5,4.5,"https://www.airbnb.com.ec/rooms/22898401?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563346982_zjSL7KIX6eITrmON"
14014046,"Habitación Doble Amoblada cerca Supermaxi","Loja","0",0,0,0,40,0,"0",2,2,2,1,"2019-07-17","2019-07-17 02:03:50","",0,0,0,0,"https://www.airbnb.com.ec/rooms/14014046?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347016_eHWOuxcccGLut71j"
12966921,"HOSPEDAJE Y CLASES DE ESPAÑOL","Loja","0",0,0,0,10,0,"0",1,1,1,1,"2019-07-17","2019-07-17 02:04:08","",0,0,0,0,"https://www.airbnb.com.ec/rooms/12966921?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347034_It4pvmJUyugW7dbb"
11011655,"Camping(comfortable eco-tourism) $5/night $30/week","Vilcabamba","",0,0,0,10,4,"0",0,0,16,3,"2019-07-17","2019-07-17 02:04:24","5",5,5,5,5,"https://www.airbnb.com.ec/rooms/11011655?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347052_T%2Bd04YsMhVfVFD5c"
29340335,"Como en Casa","Loja","0",0,0,0,55,1,"0",8,8,4,1,"2019-07-17","2019-07-17 02:04:58","",0,0,0,0,"https://www.airbnb.com.ec/rooms/29340335?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347084_89%2BRXDoDch8ljmVg"
34204463,"CÓMODA HABITACIÓN EN ZONA CENTRICA","Loja","0",0,0,0,10,0,"0",2,2,1,1,"2019-07-17","2019-07-17 02:05:36","",0,0,0,0,"https://www.airbnb.com.ec/rooms/34204463?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347121_MQOtrujI4Z04eCl6"
30086523,"LA CASA DE LA ABUELA ROSITA","Loja","0",0,0,0,10,0,"0",1,1,1,1,"2019-07-17","2019-07-17 02:05:54","",0,0,0,0,"https://www.airbnb.com.ec/rooms/30086523?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347140_Y9XG9FE%2FUA%2BtJEI4"
28516660,"QUINTA VACACIONAL","Malacatos","0",0,0,0,2000,0,"0",8,8,9,5,"2019-07-17","2019-07-17 02:06:12","",0,0,0,0,"https://www.airbnb.com.ec/rooms/28516660?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347158_qYLpB9N6WezRilas"
15546212,"Land of Birds / Tierra de Aves - Ecuador","Malacatos","0",0,0,0,10,4,"0",4,4,1,1,"2019-07-17","2019-07-17 02:06:30","5",5,5,5,5,"https://www.airbnb.com.ec/rooms/15546212?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347176_NPpSwFEpKz0vbMoh"
8092052,"Departamento Entero Amoblado 3 habitaciones","Loja","0",0,0,0,75,3,"0",5,5,4,1,"2019-07-17","2019-07-17 02:06:46","4.5",5,4,4.5,4.5,"https://www.airbnb.com.ec/rooms/8092052?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347192_vyiG6uW4Qt83IrYm"
29104846,"Habitación Independiente en Loja Ecuador","Loja","0",0,0,0,10,1,"0",2,2,1,1,"2019-07-17","2019-07-17 02:07:03","",0,0,0,0,"https://www.airbnb.com.ec/rooms/29104846?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347208_XBLxN21vh5uoH4zO"
14014184,"Habitación Entera Cuádruple cerca Supermaxi","Loja","0",0,0,0,50,0,"0",4,4,4,1,"2019-07-17","2019-07-17 02:07:21","",0,0,0,0,"https://www.airbnb.com.ec/rooms/14014184?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347227_HU4uE0Z6u9kE6J8O"
30172514,"Loja vilcabamba casa rústica con servicios básicos","Vilcabamba","0",0,0,0,25,1,"0",8,8,7,1,"2019-07-17","2019-07-17 02:07:40","",0,0,0,0,"https://www.airbnb.com.ec/rooms/30172514?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347246_BIo3UBzpPqi70YV9"
14014665,"Habitacion Matrimonial cerca Supermaxi","Loja","0",0,0,0,40,0,"0",2,2,1,1,"2019-07-17","2019-07-17 02:07:58","",0,0,0,0,"https://www.airbnb.com.ec/rooms/14014665?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347264_zURH1Xbi9gS8n4Qe"
14010096,"LOJA HOUSE (DOUBLE ONE BED)","Loja","0",0,0,0,45,0,"0",2,2,1,1,"2019-07-17","2019-07-17 02:08:16","",0,0,0,0,"https://www.airbnb.com.ec/rooms/14010096?location=Zamora%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347282_OP%2BnlzfJm%2BuGqAuQ"
5958143,"The Eagles Lair - Eco-lodge / Retreat Vilcabamba","Vilcabamba","0",0,0,0,15,36,"0",2,2,1,1,"2019-07-17","2019-07-17 02:08:50","5",5,5,5,5,"https://www.airbnb.com.ec/rooms/5958143?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347317_jEinfaRCbhwiAmBK"
1765923,"Canción del Corazón ~ Sol Tierra","Vilcabamba","0",0,0,0,35,38,"0",4,4,3,1,"2019-07-17","2019-07-17 02:09:05","5",5,5,5,5,"https://www.airbnb.com.ec/rooms/1765923?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347332_1LwQG942%2Fg7ZsDqh"
36068254,"Living the way of Tao - Sukkha Wasi","Loja","0",0,0,0,20,0,"0",2,2,1,2,"2019-07-17","2019-07-17 02:09:38","",0,0,0,0,"https://www.airbnb.com.ec/rooms/36068254?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347363_i1cnX0g1SrU4x1SK"
35422542,"Casa de Campo en la hermosa ciudad de Vilcabamba","Izhcayluma","0",0,0,0,25,4,"0",2,2,1,2,"2019-07-17","2019-07-17 02:09:56","4.5",5,5,5,5,"https://www.airbnb.com.ec/rooms/35422542?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347382_lNsTlbzLOcXetrzI"
16632868,"Saint Joseph Country Estate Guesthouse","Loja","0",0,0,0,14,20,"0",2,2,1,1,"2019-07-17","2019-07-17 02:10:11","5",5,5,5,5,"https://www.airbnb.com.ec/rooms/16632868?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347398_EDzIJfkQwKoTxpJz"
33218454,"Casita acogedora","Vilcabamba","0",0,0,0,12,0,"0",2,2,2,1,"2019-07-17","2019-07-17 02:10:27","",0,0,0,0,"https://www.airbnb.com.ec/rooms/33218454?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347413_KZ8vurAfBNqjT4MJ"
33227600,"Casita acogedora","Vilcabamba","0",0,0,0,15,1,"0",2,2,2,1,"2019-07-17","2019-07-17 02:10:44","",0,0,0,0,"https://www.airbnb.com.ec/rooms/33227600?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347431_Hiq1UgD3xinGdC8h"
33998049,"Quinta Rosita Antonia","Vilcabamba","0",0,0,0,25,0,"0",3,3,0,1,"2019-07-17","2019-07-17 02:11:03","",0,0,0,0,"https://www.airbnb.com.ec/rooms/33998049?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347448_onMGscVNaMuqVjNh"
36593138,"Habitación Privada confortable en Vilcabamba","Vilcabamba","0",0,0,0,15,0,"0",2,2,1,1,"2019-07-17","2019-07-17 02:11:21","",0,0,0,0,"https://www.airbnb.com.ec/rooms/36593138?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347467_XZ1v3vcQgiT%2F1cTm"
25813458,"Casa independiente en Vilcabamba Ecuador.","Loja","0",0,0,0,31,0,"0",4,4,2,1,"2019-07-17","2019-07-17 02:11:39","",0,0,0,0,"https://www.airbnb.com.ec/rooms/25813458?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347485_0%2FxpFR%2F37fmk0Eqn"
32984941,"Munay Wasi","Loja","0",0,0,0,30,0,"0",2,2,1,1,"2019-07-17","2019-07-17 02:11:58","",0,0,0,0,"https://www.airbnb.com.ec/rooms/32984941?location=Zumba%2C%20Zamora%20Chinchipe%2C%20Ecuador&adults=1&_set_bev_on_new_domain=1563314027_g69lfPIVhUc0Q5U4&source_impression_id=p3_1563347503_9thk5ahs7WMBh2QH"
